month,TigacellID,prob_l95,prob_median,prob_u95,sd
10,-1.1_38.1,0,0.012,0.16,0.0472171372218182
10,-1.1_38.2,0,0.012,0.187,0.0559212567982308
10,-1.1_38.85,0,0.011,0.144,0.049803081566069
10,-1.1_39,0,0.012,0.162,0.0509646899218117
10,-1.1_39.1,0,0.012,0.164,0.0492130003049917
10,-1.1_39.15,0.003,0.03,0.161,0.0434765701740326
10,-1.1_39.45,0,0.011,0.131,0.0388276747024889
10,-1.1_40.25,0,0.011,0.144,0.0436772849138082
10,-1.1_40.3,0,0.01,0.105,0.0310435945875882
10,-1.1_41.6,0,0.011,0.151,0.0467969581217239
10,-1.1_41.7,0,0.011,0.144,0.0467603658345779
10,-1.25_37.55,0.003,0.032,0.195,0.0526296120409571
10,-1.25_37.85,0,0.011,0.175,0.0500301650579861
10,-1.25_37.95,0.005,0.049,0.226,0.0585433079659973
10,-1.25_38,0.002,0.025,0.142,0.0385938845247574
10,-1.25_38.05,0,0.01,0.113024999999998,0.0529624197799549
10,-1.25_38.1,0,0.01,0.117,0.0380778877330366
10,-1.25_39.5,0,0.012,0.211024999999998,0.0625150826724778
10,-1.25_40.45,0,0.012,0.17,0.0496893102385351
10,-1.25_41.25,0,0.01,0.125,0.0396517286880707
10,-1.25_41.75,0,0.011,0.16,0.0482205372589928
10,-1.25_42.95,0,0.012,0.175,0.0531891207212954
10,-1.2_37.5,0,0.011,0.166,0.0529827738049895
10,-1.2_37.7,0,0.013,0.187,0.0546132307731564
10,-1.2_37.75,0,0.013,0.162,0.0507295436342549
10,-1.2_37.85,0,0.011,0.146,0.0449457468654653
10,-1.2_37.9,0.026,0.12,0.462,0.112843193110146
10,-1.2_37.95,0.018,0.102,0.383024999999998,0.0961520702570085
10,-1.2_38,0.007,0.052,0.243024999999998,0.0645047299423396
10,-1.2_38.05,0.008,0.08,0.312,0.0803499021276694
10,-1.2_38.1,0.002,0.029,0.163,0.0444789597118626
10,-1.2_41.25,0,0.012,0.149024999999998,0.0452222390629417
10,-1.2_41.35,0,0.012,0.16,0.0505658197894409
10,-1.2_41.5,0,0.01,0.123,0.0352058114580438
10,-1.2_41.75,0,0.012,0.163,0.0500558959074656
10,-1.2_42.1,0,0.012,0.136,0.0411586785338504
10,-1.35_37.55,0,0.012,0.135,0.042373306225343
10,-1.35_37.6,0.002,0.027,0.177,0.0497600782569669
10,-1.35_37.85,0,0.011,0.168,0.0498988323183116
10,-1.35_38.2,0,0.012,0.168024999999998,0.0497438176275558
10,-1.35_38.45,0,0.011,0.165,0.0505713517456993
10,-1.35_38.75,0,0.012,0.2,0.0604695143684183
10,-1.35_38.85,0,0.012,0.198,0.0607304395486569
10,-1.35_39.25,0,0.01,0.132,0.0416543400532402
10,-1.35_40.35,0,0.012,0.137,0.043333343945585
10,-1.35_40.6,0,0.011,0.157,0.046165725953544
10,-1.35_40.7,0,0.012,0.188,0.0566747787790528
10,-1.35_40.75,0,0.011,0.141,0.0466747529986558
10,-1.35_40.8,0,0.011,0.15,0.0476947461431642
10,-1.35_40.85,0,0.013,0.216,0.0638598568591378
10,-1.35_41.45,0,0.012,0.169,0.0493914722939264
10,-1.35_41.5,0,0.012,0.153,0.0479780130026375
10,-1.35_41.6,0,0.013,0.188,0.0573154650959236
10,-1.35_41.75,0,0.011,0.145,0.0436875601306697
10,-1.35_41.8,0,0.012,0.169,0.051782731409238
10,-1.3_37.95,0,0.012,0.201,0.0601906890310857
10,-1.3_38,0,0.012,0.174,0.0546035344882271
10,-1.3_38.05,0.002,0.03,0.167,0.0449202696809426
10,-1.3_38.1,0,0.012,0.177,0.0566988736814281
10,-1.3_40.45,0,0.011,0.142,0.044469645094184
10,-1.3_40.5,0,0.011,0.14,0.0423568697623837
10,-1.3_40.6,0,0.011,0.157,0.0494863080868846
10,-1.3_40.85,0,0.012,0.152,0.0470172282296813
10,-1.3_40.9,0,0.012,0.163,0.0513704514624058
10,-1.3_40.95,0,0.012,0.184,0.0569038193819205
10,-1.3_41,0,0.012,0.194,0.057198079335697
10,-1.3_41.1,0,0.012,0.178,0.0513885660207739
10,-1.3_41.15,0,0.011,0.164,0.0503412322369631
10,-1.3_41.3,0,0.012,0.183,0.056524257386475
10,-1.3_41.35,0,0.013,0.177024999999998,0.0524915622965487
10,-1.45_37.6,0,0.012,0.166,0.0485415507727901
10,-1.45_37.7,0,0.012,0.155,0.0499030789862934
10,-1.45_37.75,0,0.012,0.185,0.0573907014920935
10,-1.45_37.8,0,0.012,0.182,0.0542455020441522
10,-1.45_37.85,0,0.012,0.18,0.0551372385295564
10,-1.45_38.2,0,0.01,0.107,0.0321002790033498
10,-1.45_38.25,0,0.011,0.138024999999998,0.0402766913345846
10,-1.45_39.1,0,0.012,0.162,0.0505647671922678
10,-1.45_39.5,0,0.012,0.189,0.0586573820396067
10,-1.45_40.35,0,0.011,0.128024999999998,0.0383291980165123
10,-1.45_41.1,0,0.012,0.17,0.051530658831743
10,-1.45_41.45,0,0.011,0.123,0.0345517095208963
10,-1.45_41.85,0,0.013,0.196,0.0602210849770067
10,-1.45_42.6,0,0.011,0.146,0.0460399274366272
10,-1.4_37.7,0,0.01,0.13,0.041278095055553
10,-1.4_37.75,0,0.011,0.165,0.049372369320374
10,-1.4_37.85,0,0.013,0.193024999999998,0.0594292759476492
10,-1.4_38,0,0.012,0.182,0.0544894464384198
10,-1.4_38.2,0,0.012,0.175,0.0536110954667009
10,-1.4_40.2,0,0.011,0.162,0.0509106991831317
10,-1.4_41.45,0,0.011,0.157,0.0511595777841086
10,-1.4_42.75,0,0.012,0.156,0.0463194419055529
10,-1.55_37.4,0,0.011,0.158024999999998,0.0487692775853637
10,-1.55_37.75,0,0.011,0.14,0.0440935635540809
10,-1.55_38.35,0,0.012,0.192,0.0574038953732608
10,-1.55_38.85,0,0.012,0.214,0.064265453793109
10,-1.55_39.5,0,0.011,0.144,0.0415102837149796
10,-1.55_41.25,0,0.011,0.142,0.0406477456960122
10,-1.55_41.35,0,0.011,0.134024999999998,0.0391851164625563
10,-1.55_41.6,0,0.012,0.155,0.0459582633138725
10,-1.55_41.95,0,0.011,0.16,0.0472399556744898
10,-1.55_42.85,0,0.011,0.167,0.0583475319300103
10,-1.55_43.25,0,0.012,0.181,0.0543337215071441
10,-1.5_37.75,0,0.011,0.14,0.0413340228102862
10,-1.5_38,0,0.012,0.159,0.0474320140239802
10,-1.5_38.25,0,0.012,0.172,0.0511897730577128
10,-1.5_39.25,0,0.013,0.185024999999998,0.0553112851749231
10,-1.5_39.5,0,0.012,0.173,0.0543773827112119
10,-1.5_40.7,0,0.011,0.153,0.0457088594942861
10,-1.5_40.85,0,0.011,0.147,0.0457778960907353
10,-1.5_41.35,0,0.011,0.139,0.0425063043467888
10,-1.5_41.4,0,0.012,0.16,0.0501621025542736
10,-1.5_41.45,0,0.01,0.124,0.0359448447368297
10,-1.5_42.7,0,0.012,0.197,0.0608077498208263
10,-1.65_38.5,0,0.012,0.178,0.0511953867100087
10,-1.65_39.5,0,0.013,0.173,0.0536015042411557
10,-1.65_41.25,0,0.012,0.172,0.0511131533876748
10,-1.65_41.3,0,0.011,0.138,0.0436303603281215
10,-1.65_41.35,0,0.012,0.193,0.0571820873241212
10,-1.65_41.5,0,0.01,0.122,0.0371311102702996
10,-1.65_42,0,0.011,0.15,0.0461369533766679
10,-1.65_42.7,0,0.012,0.142,0.0412706533188009
10,-1.65_42.75,0,0.01,0.106,0.0302666471985403
10,-1.65_42.8,0,0.012,0.191,0.059084075131402
10,-1.6_37.35,0,0.01,0.121,0.0370211446804152
10,-1.6_39.35,0,0.011,0.134,0.0387104709507562
10,-1.6_39.5,0,0.011,0.136,0.0442341435265877
10,-1.6_40.5,0,0.011,0.138,0.0419074842411193
10,-1.6_41.35,0,0.012,0.186,0.0550801818395511
10,-1.6_41.4,0,0.012,0.142,0.0429669589369998
10,-1.6_41.45,0,0.011,0.141,0.0442324948519162
10,-1.6_41.5,0,0.011,0.129,0.0387445750818579
10,-1.6_41.95,0,0.012,0.166,0.0478999404037808
10,-1.6_42,0,0.012,0.198,0.060663914715537
10,-1.6_42.2,0,0.013,0.182,0.0523052857927193
10,-1.6_42.5,0,0.011,0.127,0.0375401594559462
10,-1.6_42.75,0,0.011,0.131,0.0380100369586169
10,-1.6_42.8,0,0.012,0.179,0.0574368030508675
10,-1.6_43.1,0,0.012,0.178,0.0563920305499059
10,-1.75_37.35,0,0.013,0.189,0.052961924556972
10,-1.75_37.6,0,0.011,0.133,0.0401540342160084
10,-1.75_37.65,0,0.012,0.18,0.0532463274188181
10,-1.75_37.7,0,0.012,0.168,0.054836513941811
10,-1.75_38.2,0,0.012,0.169024999999998,0.0517697043380853
10,-1.75_38.5,0,0.012,0.164,0.0482102464422081
10,-1.75_39.5,0,0.012,0.197024999999998,0.0560469814440863
10,-1.75_39.9,0,0.012,0.159,0.0486821633439379
10,-1.75_41.85,0,0.012,0.19,0.0601168232601958
10,-1.75_42.3,0,0.011,0.127,0.0421808521930334
10,-1.75_43.3,0,0.011,0.161024999999998,0.0496927833014789
10,-1.7_37.35,0.002,0.024,0.149,0.0429953190956132
10,-1.7_37.5,0,0.012,0.172,0.0499903909413715
10,-1.7_37.6,0,0.011,0.132,0.0383008714462682
10,-1.7_37.65,0,0.012,0.174,0.0511545163336802
10,-1.7_38.2,0,0.012,0.168,0.0529171822267136
10,-1.7_38.5,0,0.012,0.171,0.0503174876202759
10,-1.7_39.4,0,0.012,0.166,0.0494799397027518
10,-1.7_39.5,0,0.012,0.169,0.0531445062767014
10,-1.7_40.1,0,0.012,0.146,0.0442990978346129
10,-1.7_40.2,0,0.012,0.177,0.0558249062059113
10,-1.7_40.5,0,0.012,0.162,0.0510988889898602
10,-1.7_41.25,0,0.012,0.173,0.0573171605613951
10,-1.7_42.1,0,0.013,0.187,0.0534017017829745
10,-1.7_42.2,0,0.012,0.178,0.0592424409095269
10,-1.7_42.45,0,0.012,0.147024999999998,0.0463577618480829
10,-1.7_42.75,0,0.009,0.086,0.0268068374603956
10,-1.7_42.8,0,0.011,0.168024999999998,0.0475603247591396
10,-1.7_42.85,0,0.012,0.197,0.0564473620484434
10,-1.7_43.1,0,0.011,0.147,0.0464719292041954
10,-1.85_37.1,0.002,0.029,0.173,0.0473372416890809
10,-1.85_37.2,0,0.011,0.148,0.0479143538343096
10,-1.85_37.5,0,0.011,0.14,0.0426506731465253
10,-1.85_38,0,0.012,0.161,0.0520735675569357
10,-1.85_38.85,0,0.012,0.177,0.0528553694498092
10,-1.85_38.95,0,0.011,0.147,0.0447346681479073
10,-1.85_39.2,0,0.012,0.144,0.0453707337858837
10,-1.85_39.5,0,0.013,0.175,0.0544559262727081
10,-1.85_42,0,0.012,0.177,0.0523986039602383
10,-1.85_42.15,0,0.012,0.201,0.0605509269322799
10,-1.85_42.25,0,0.012,0.17,0.0550902140998424
10,-1.85_42.5,0,0.011,0.153,0.0523142938453987
10,-1.85_42.6,0,0.012,0.153,0.0489422919808044
10,-1.85_43.25,0,0.01,0.131,0.0380567683618146
10,-1.85_43.3,0,0.011,0.136,0.0434228985587224
10,-1.8_37.2,0,0.012,0.163,0.0486588606326419
10,-1.8_37.5,0,0.012,0.191,0.0585769733634251
10,-1.8_37.6,0,0.012,0.181,0.0534798737650233
10,-1.8_38,0,0.012,0.158,0.0508692666054455
10,-1.8_38.05,0,0.012,0.182,0.0548980281892351
10,-1.8_38.85,0,0.013,0.165,0.0510805007437913
10,-1.8_39.2,0,0.012,0.167,0.0532474559100059
10,-1.8_39.5,0,0.012,0.203024999999998,0.0590301379249868
10,-1.8_40.5,0,0.011,0.149,0.0466017833403069
10,-1.8_40.6,0,0.012,0.182,0.0555450909569723
10,-1.8_41.15,0,0.012,0.177,0.0532296887415866
10,-1.8_42.1,0,0.012,0.2,0.0599166504135999
10,-1.8_42.55,0,0.012,0.187,0.0586674943186879
10,-1.8_42.6,0,0.011,0.144,0.0422543189397358
10,-1.8_42.7,0,0.012,0.148,0.0475660840577605
10,-1.8_43.25,0,0.011,0.136,0.0422770328795509
10,-1.8_43.35,0,0.012,0.16,0.0473069694128366
10,-1.95_36.9,0.002,0.03,0.174,0.0492900476032228
10,-1.95_38.95,0,0.013,0.184,0.0527591539150252
10,-1.95_39.45,0,0.012,0.183024999999998,0.0530835135728028
10,-1.95_39.5,0,0.012,0.136,0.0461907563888202
10,-1.95_41.25,0,0.012,0.179,0.0563436592602548
10,-1.95_41.85,0,0.012,0.205,0.0608011068379469
10,-1.95_42,0,0.012,0.195,0.0603710043709716
10,-1.95_42.25,0,0.011,0.143024999999998,0.0436471464482634
10,-1.95_43,0,0.012,0.157,0.0464075296266666
10,-1.95_43.25,0,0.01,0.122,0.0393547556103891
10,-1.95_43.3,0,0.012,0.168,0.0502402043794995
10,-1.9_36.95,0,0.012,0.174,0.0515328947907618
10,-1.9_37.6,0,0.012,0.174,0.0535988914960163
10,-1.9_37.8,0,0.012,0.165,0.0506404716001831
10,-1.9_38,0,0.011,0.184,0.0529520365793581
10,-1.9_38.1,0,0.01,0.125,0.0390109837041624
10,-1.9_38.2,0,0.012,0.155,0.0507035682951255
10,-1.9_38.25,0,0.013,0.174,0.0533193720204092
10,-1.9_38.9,0,0.012,0.175,0.0548709302210382
10,-1.9_38.95,0,0.009,0.079,0.0233766139893307
10,-1.9_39,0,0.011,0.125,0.0364103098923717
10,-1.9_41.25,0,0.011,0.14,0.0429904658673042
10,-1.9_43.25,0,0.011,0.134,0.0407827440386126
10,-1_37.55,0.002,0.029,0.166,0.0474438949666653
10,-1_37.6,0.013,0.116,0.406,0.103527165616451
10,-1_37.65,0,0.011,0.133,0.0420740699424549
10,-1_37.7,0,0.013,0.188024999999998,0.0545449078705318
10,-1_37.75,0,0.012,0.167,0.048206182708392
10,-1_38,0,0.009,0.096,0.0311428937423282
10,-1_38.05,0,0.011,0.155,0.045288725496142
10,-1_38.1,0,0.012,0.196,0.0573645296882586
10,-1_38.65,0,0.012,0.193,0.0587305564475158
10,-1_38.7,0,0.011,0.146,0.0420956923618596
10,-1_39.4,0,0.012,0.153,0.047253360297151
10,-1_39.5,0,0.012,0.153,0.0478321577294485
10,-1_39.7,0,0.011,0.128,0.0380949613254092
10,-1_39.75,0,0.012,0.208024999999998,0.0620044478790675
10,-1_40.25,0,0.012,0.158024999999998,0.0508340246415013
10,-1_41.5,0,0.012,0.173,0.0524668720942611
10,-1_41.6,0,0.01,0.115,0.0331720750566099
10,-1_41.65,0,0.012,0.182,0.058064519044252
10,-1_41.7,0,0.012,0.171,0.0555682342151154
10,-1_42.75,0,0.011,0.165,0.0506345108098457
10,-2.05_36.8,0,0.012,0.17,0.0540092915501683
10,-2.05_36.85,0.002,0.024,0.163,0.0441766152420943
10,-2.05_38.45,0,0.012,0.172,0.0522345762330986
10,-2.05_39.1,0,0.012,0.16,0.0484746113248036
10,-2.05_39.35,0,0.011,0.170024999999998,0.0520796438124227
10,-2.05_39.45,0,0.012,0.159,0.0488097133791712
10,-2.05_40.6,0,0.012,0.156,0.0467133748883232
10,-2.05_42.25,0,0.012,0.175,0.0554955153351431
10,-2.05_42.6,0,0.011,0.158,0.0472902656901266
10,-2.05_43.2,0,0.011,0.127,0.0380317120518929
10,-2.05_43.25,0,0.009,0.089,0.0277535351995195
10,-2.15_36.7,0,0.012,0.194,0.0573147409343429
10,-2.15_36.75,0,0.012,0.154,0.0443195402748253
10,-2.15_36.9,0,0.012,0.194,0.0574498847673568
10,-2.15_37,0,0.012,0.221,0.0659354815172527
10,-2.15_37.1,0,0.012,0.185,0.0554865019640635
10,-2.15_38.95,0,0.013,0.189,0.0566308045173622
10,-2.15_39.2,0,0.013,0.191,0.0579657817300326
10,-2.15_39.95,0,0.012,0.159,0.0510453718326078
10,-2.15_40,0,0.01,0.103,0.0307729354527486
10,-2.15_40.05,0,0.011,0.124,0.0374353337060476
10,-2.15_43,0,0.01,0.123,0.0391083265865476
10,-2.1_36.75,0,0.012,0.153,0.0495451089518263
10,-2.1_37.1,0,0.012,0.193,0.0613489482780189
10,-2.1_37.6,0,0.012,0.179,0.0538269524033956
10,-2.1_39.1,0,0.012,0.181,0.0557108181618182
10,-2.1_40,0,0.012,0.18,0.0536919327394972
10,-2.1_40.5,0,0.012,0.148,0.0446082094993369
10,-2.1_42.2,0,0.012,0.177,0.0507576123603034
10,-2.1_43.1,0,0.012,0.2,0.0634592477681596
10,-2.1_43.25,0,0.013,0.191,0.0582217454710359
10,-2.25_36.95,0,0.012,0.187,0.058250404397242
10,-2.25_39.35,0,0.012,0.189,0.0538747916252707
10,-2.25_40.05,0,0.011,0.158,0.0463885068707079
10,-2.25_43,0,0.011,0.135,0.0415938411800683
10,-2.2_38.1,0,0.012,0.191,0.0622253157095515
10,-2.2_38.25,0,0.012,0.172,0.0591242402156884
10,-2.2_38.85,0,0.013,0.203,0.062364269978401
10,-2.2_39.45,0,0.012,0.172,0.0538078187311531
10,-2.2_39.5,0,0.012,0.162,0.0502264749998238
10,-2.2_39.75,0,0.012,0.205,0.0619103880970181
10,-2.2_40.05,0,0.011,0.144,0.043981525619851
10,-2.2_40.5,0,0.011,0.157,0.048029841664953
10,-2.2_41,0,0.012,0.170024999999998,0.051999959780805
10,-2.2_41.25,0,0.013,0.198,0.0627450115570241
10,-2.2_43,0,0.012,0.156,0.0470854054844212
10,-2.2_43.25,0,0.012,0.144,0.043744244929089
10,-2.35_36.8,0,0.012,0.177024999999998,0.0523731730913216
10,-2.35_36.85,0,0.012,0.165,0.052303705165866
10,-2.35_37.25,0,0.012,0.174024999999998,0.0523919978495934
10,-2.35_42.35,0,0.012,0.19,0.0609711191119801
10,-2.35_42.4,0,0.012,0.177,0.0571725044097866
10,-2.35_43,0,0.012,0.161,0.0461781520166369
10,-2.3_38.75,0,0.012,0.189024999999998,0.0599297127267989
10,-2.3_39.5,0,0.012,0.141,0.0443544596636103
10,-2.3_39.6,0,0.012,0.175,0.0544988589500541
10,-2.3_41.2,0,0.013,0.194,0.0583079946671784
10,-2.3_42.25,0,0.013,0.184,0.0549319406027308
10,-2.3_42.6,0,0.011,0.142024999999998,0.0411559011720089
10,-2.3_42.85,0,0.012,0.161024999999998,0.047035411253235
10,-2.45_36.8,0,0.01,0.115,0.0352024369857301
10,-2.45_36.85,0,0.01,0.138,0.0424685132055594
10,-2.45_38.45,0,0.012,0.165,0.0518586519746996
10,-2.45_39.25,0,0.012,0.196,0.0572308111156138
10,-2.45_39.7,0,0.012,0.176,0.051189468646478
10,-2.45_39.75,0,0.012,0.179,0.0527063290369204
10,-2.45_42.35,0,0.012,0.164,0.04859020587342
10,-2.45_42.4,0,0.012,0.179,0.0570048480402618
10,-2.45_42.45,0,0.009,0.092,0.0275405809871717
10,-2.45_43,0,0.01,0.138,0.047163319639709
10,-2.45_43.15,0,0.011,0.143,0.0465523201850878
10,-2.45_43.2,0,0.012,0.186,0.0561432375863037
10,-2.4_39.75,0,0.012,0.197,0.0584238041851601
10,-2.4_42.45,0,0.011,0.117,0.0339272356715536
10,-2.4_42.95,0,0.012,0.15,0.0464639636193688
10,-2.4_43.1,0,0.012,0.157024999999998,0.0499281148968113
10,-2.55_38.6,0,0.012,0.193,0.057661797228935
10,-2.55_42.35,0,0.011,0.159,0.0459410579546181
10,-2.55_43,0,0.01,0.105,0.0315573927501374
10,-2.55_43.1,0,0.012,0.162,0.0480564922216025
10,-2.5_36.8,0,0.011,0.127,0.0370937917369117
10,-2.5_36.85,0,0.011,0.146,0.0438605442460465
10,-2.5_41,0,0.012,0.17,0.0539812559929407
10,-2.5_41.75,0,0.012,0.177,0.0612047435017323
10,-2.5_41.85,0,0.012,0.204024999999998,0.0593804379207354
10,-2.5_42.3,0,0.012,0.200024999999998,0.0600544522183732
10,-2.5_42.4,0,0.011,0.146,0.043604914805967
10,-2.5_42.45,0,0.009,0.084,0.0254247565904031
10,-2.5_42.75,0,0.012,0.161,0.0476674679123753
10,-2.5_43,0,0.011,0.154,0.0473304841511464
10,-2.5_43.1,0,0.011,0.139024999999998,0.0398593526526518
10,-2.5_43.15,0,0.01,0.106,0.0325110101490841
10,-2.65_36.7,0,0.011,0.15,0.0461577619681243
10,-2.65_36.75,0,0.01,0.109,0.032288128028219
10,-2.65_38.5,0,0.012,0.183,0.0547283988129687
10,-2.65_39.2,0,0.011,0.161,0.0485373464572634
10,-2.65_39.25,0,0.012,0.175,0.0555372249945182
10,-2.65_40.7,0,0.012,0.168,0.0541883544914571
10,-2.65_40.95,0,0.012,0.137,0.0418283249948531
10,-2.65_41,0,0.011,0.156,0.0454244609814821
10,-2.65_43.1,0,0.012,0.168024999999998,0.0534241056207749
10,-2.6_36.75,0,0.009,0.096,0.02943086623925
10,-2.6_39.25,0,0.012,0.181,0.0599265980629933
10,-2.6_39.35,0,0.012,0.153,0.0468496563533498
10,-2.6_40,0,0.011,0.158,0.0499638039154248
10,-2.6_42.35,0,0.012,0.172,0.052980349617278
10,-2.6_42.5,0,0.011,0.143,0.044617576982674
10,-2.6_43.35,0,0.011,0.146,0.0442514105715604
10,-2.75_36.7,0,0.012,0.154,0.0463918270826199
10,-2.75_39.2,0,0.011,0.16,0.0459554138226462
10,-2.75_39.5,0,0.012,0.149,0.0434548036565598
10,-2.75_42.75,0,0.011,0.165,0.0538934696069167
10,-2.75_42.85,0,0.011,0.148,0.0441216357667251
10,-2.7_36.75,0,0.01,0.128,0.0406655766827116
10,-2.7_38.05,0,0.012,0.209,0.0640327038885364
10,-2.7_42.35,0,0.012,0.201,0.057810523525037
10,-2.7_42.75,0,0.01,0.12,0.0357241952146071
10,-2.7_42.8,0,0.012,0.165,0.0517566651217442
10,-2.7_42.85,0,0.01,0.109,0.0345239731682189
10,-2.7_43.25,0,0.012,0.176,0.0563053258839095
10,-2.85_36.7,0,0.011,0.165,0.0501891113080776
10,-2.85_36.75,0,0.011,0.122,0.035886205214521
10,-2.85_38.05,0,0.012,0.189,0.0606872021836402
10,-2.85_39.25,0,0.012,0.16,0.0487975070321318
10,-2.85_39.85,0,0.013,0.185,0.0566364445575838
10,-2.85_40.95,0,0.012,0.172,0.0523029180716028
10,-2.85_41.85,0,0.011,0.15,0.0442432710844362
10,-2.85_42.5,0,0.012,0.17,0.0516352803979292
10,-2.85_42.55,0,0.012,0.164024999999998,0.0513729535858752
10,-2.8_36.65,0,0.012,0.173,0.050667165803591
10,-2.8_36.7,0,0.012,0.161,0.0480277737808242
10,-2.8_36.75,0,0.011,0.156024999999998,0.047865008543325
10,-2.8_40.85,0,0.011,0.15,0.0439089597332063
10,-2.8_41.75,0,0.012,0.160024999999998,0.0506740068859407
10,-2.8_41.85,0,0.012,0.165,0.0506431604328371
10,-2.8_41.95,0,0.012,0.151,0.0444128070459719
10,-2.8_42.5,0,0.011,0.156,0.048572655403256
10,-2.8_43.1,0,0.012,0.161,0.0489094999702519
10,-2.8_43.2,0,0.011,0.155,0.0492142396099844
10,-2.8_43.25,0,0.012,0.152,0.0458455810626987
10,-2.95_36.8,0,0.011,0.147,0.043851116399073
10,-2.95_37.35,0,0.012,0.199,0.0590137317027688
10,-2.95_37.4,0,0.012,0.178,0.0530240073052034
10,-2.95_37.95,0,0.012,0.164024999999998,0.049077317823598
10,-2.95_39.35,0,0.012,0.167,0.049568589244187
10,-2.95_40.85,0,0.011,0.144,0.0427943010506226
10,-2.95_42.5,0,0.011,0.153,0.0462855042182506
10,-2.95_42.7,0,0.012,0.159,0.0482111682108286
10,-2.95_43.25,0,0.008,0.072,0.0211238985107174
10,-2.95_43.35,0,0.011,0.143,0.0419255478064297
10,-2.9_36.7,0,0.012,0.148,0.0458498645732181
10,-2.9_36.8,0,0.011,0.167024999999998,0.0509832106537622
10,-2.9_38,0,0.012,0.183,0.0568931835813602
10,-2.9_39.1,0,0.013,0.201,0.0622971156066509
10,-2.9_40.5,0,0.012,0.162,0.0496086482503323
10,-2.9_40.75,0,0.013,0.173024999999998,0.0527608251571473
10,-2.9_40.85,0,0.012,0.181,0.0575135455883236
10,-2.9_41.45,0,0.011,0.153,0.0453750113125398
10,-2.9_42.5,0,0.011,0.137024999999998,0.0426627798461267
10,-2.9_42.6,0,0.011,0.164,0.0500792200266359
10,-2.9_43.2,0,0.01,0.128,0.0382970410291968
10,-2.9_43.25,0,0.012,0.173,0.0527321609745872
10,-2_37.6,0,0.012,0.205024999999998,0.0646083131545498
10,-2_39.1,0,0.012,0.166,0.0500766495064567
10,-2_39.75,0,0.012,0.166,0.0509320729293843
10,-2_40.8,0,0.012,0.181,0.0552042455628925
10,-2_41.85,0,0.011,0.141,0.0437784036768558
10,-2_42.25,0,0.011,0.142,0.0427474237058839
10,-2_43.25,0,0.008,0.074,0.0256017851576117
10,-3.05_36.7,0,0.01,0.1,0.0286392020944084
10,-3.05_36.75,0,0.011,0.149,0.0477206313857299
10,-3.05_37.85,0,0.012,0.186024999999998,0.060782477145097
10,-3.05_38.7,0,0.012,0.182,0.0579070765446675
10,-3.05_39.1,0,0.012,0.151,0.0469586313844808
10,-3.05_40,0,0.01,0.117,0.03808397777455
10,-3.05_40.7,0,0.012,0.205,0.0596538374887341
10,-3.05_40.75,0,0.012,0.185,0.0537603664561209
10,-3.05_41,0,0.012,0.165,0.0468451243187148
10,-3.05_42.5,0,0.011,0.158,0.0490366872916041
10,-3.05_43.25,0,0.008,0.085,0.0246194477938645
10,-3.05_43.3,0,0.012,0.177,0.0538575881236732
10,-3.05_43.35,0,0.009,0.106,0.0316471636003913
10,-3.15_37.25,0,0.01,0.135,0.0406281123874021
10,-3.15_37.85,0,0.011,0.149,0.0473691231910894
10,-3.15_38.75,0,0.012,0.155,0.0487343896148907
10,-3.15_40.05,0,0.011,0.14,0.0454066012351382
10,-3.15_40.35,0,0.012,0.162,0.0486295506741763
10,-3.15_40.4,0,0.011,0.152,0.0460988294792321
10,-3.15_40.6,0,0.013,0.184,0.0581190753212496
10,-3.15_41.2,0,0.012,0.16,0.0462275066028812
10,-3.15_41.75,0,0.012,0.14,0.0429989029105163
10,-3.1_38.1,0,0.012,0.167,0.0506920700904616
10,-3.1_39.35,0,0.013,0.171,0.0491040078028234
10,-3.25_39.35,0,0.012,0.163,0.0539640737364496
10,-3.25_40.35,0,0.012,0.179024999999998,0.0537260599274579
10,-3.25_40.5,0,0.012,0.158,0.0513733564303436
10,-3.25_40.6,0,0.011,0.143,0.0447187080798789
10,-3.2_37.25,0,0.011,0.132,0.0430501149121369
10,-3.2_40.55,0,0.011,0.152,0.0465110938697636
10,-3.2_40.6,0,0.009,0.096,0.0290761655879195
10,-3.2_40.65,0,0.012,0.19,0.0556851083186415
10,-3.2_40.7,0,0.009,0.09,0.0274392400114981
10,-3.2_40.75,0,0.011,0.14,0.0431671515651291
10,-3.2_43.15,0,0.012,0.152,0.0463016390738636
10,-3.35_36.7,0,0.011,0.153,0.0476501821396992
10,-3.35_36.85,0,0.012,0.16,0.0484012182253926
10,-3.35_39.45,0,0.011,0.132,0.0412951161867157
10,-3.35_40.35,0,0.012,0.162,0.0498098582747857
10,-3.35_40.45,0,0.012,0.193,0.0608518409233913
10,-3.35_40.5,0,0.012,0.163,0.0509784757312537
10,-3.35_40.6,0,0.009,0.09,0.0280103782032179
10,-3.35_41.75,0,0.013,0.166,0.0509670119204194
10,-3.35_41.8,0,0.012,0.158,0.0475456677059939
10,-3.35_42.5,0,0.012,0.196,0.0620484362279302
10,-3.35_43.35,0,0.012,0.134,0.0422629728353119
10,-3.3_36.7,0,0.012,0.156,0.0456881151409305
10,-3.3_36.85,0,0.012,0.148,0.0465080542422827
10,-3.3_36.95,0,0.012,0.173,0.0531231884399818
10,-3.3_37.3,0,0.012,0.188,0.0563143754900379
10,-3.3_38.5,0,0.012,0.154,0.049113224450004
